materialNo,title,category,status,orderable,attributes
10009884,"Spannkopf SK 125 BZ 60,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=60 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009885,"Spannkopf SK 125 BZ 61,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=61 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009886,"Spannkopf SK 125 BZ 62,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=62 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009887,"Spannkopf SK 125 BZ 63,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=63 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009888,"Spannkopf SK 125 BZ 64,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=64 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009889,"Spannkopf SK 125 BZ 65,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=65 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009890,"Spannkopf SK 125 BZ 66,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=66 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009891,"Spannkopf SK 125 BZ 67,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=67 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009892,"Spannkopf SK 125 BZ 68,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=68 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009893,"Spannkopf SK 125 BZ 69,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=69 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009894,"Spannkopf SK 125 BZ 70,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=70 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009895,"Spannkopf SK 125 BZ 71,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=71 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009896,"Spannkopf SK 125 BZ 72,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=72 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009897,"Spannkopf SK 125 BZ 73,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=73 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009898,"Spannkopf SK 125 BZ 74,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=74 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009899,"Spannkopf SK 125 BZ 75,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=75 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009900,"Spannkopf SK 125 BZ 76,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=76 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009901,"Spannkopf SK 125 BZ 77,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=77 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009902,"Spannkopf SK 125 BZ 78,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=78 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009903,"Spannkopf SK 125 BZ 79,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=79 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009904,"Spannkopf SK 125 BZ 80,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=80 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009905,"Spannkopf SK 125 BZ 81,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=81 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009906,"Spannkopf SK 125 BZ 82,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=82 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009907,"Spannkopf SK 125 BZ 83,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=83 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009908,"Spannkopf SK 125 BZ 84,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=84 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009909,"Spannkopf SK 125 BZ 85,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=85 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009910,"Spannkopf SK 125 BZ 86,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=86 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009911,"Spannkopf SK 125 BZ 87,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=87 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009912,"Spannkopf SK 125 BZ 88,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=88 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009913,"Spannkopf SK 125 BZ 89,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=89 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009914,"Spannkopf SK 125 BZ 90,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=90 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009915,"Spannkopf SK 125 BZ 91,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=91 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009916,"Spannkopf SK 125 BZ 92,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=92 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009917,"Spannkopf SK 125 BZ 93,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=93 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009918,"Spannkopf SK 125 BZ 94,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=94 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009919,"Spannkopf SK 125 BZ 95,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=95 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009920,"Spannkopf SK 125 BZ 96,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=96 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009921,"Spannkopf SK 125 BZ 97,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=97 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009922,"Spannkopf SK 125 BZ 98,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=98 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009923,"Spannkopf SK 125 BZ 99,00 mm rd",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Spann-⌀=99 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=rund; Abstufung=1 mm; Art der Riffelung=Quer- und Längsrillen; Baureihe=RD
10009924,"Spannkopf SK 125 BZ 100,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=100 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009925,"Spannkopf SK 125 BZ 101,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=101 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009926,"Spannkopf SK 125 BZ 102,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=102 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009927,"Spannkopf SK 125 BZ 103,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=103 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009928,"Spannkopf SK 125 BZ 104,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=104 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009929,"Spannkopf SK 125 BZ 105,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=105 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009930,"Spannkopf SK 125 BZ 106,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=106 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009931,"Spannkopf SK 125 BZ 107,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=107 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009932,"Spannkopf SK 125 BZ 25,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=25 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009933,"Spannkopf SK 125 BZ 26,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=26 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009934,"Spannkopf SK 125 BZ 27,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=27 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009935,"Spannkopf SK 125 BZ 28,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=28 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009936,"Spannkopf SK 125 BZ 29,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=29 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009937,"Spannkopf SK 125 BZ 30,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=30 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009938,"Spannkopf SK 125 BZ 31,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=31 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009939,"Spannkopf SK 125 BZ 32,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=32 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009940,"Spannkopf SK 125 BZ 33,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=33 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009941,"Spannkopf SK 125 BZ 34,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=34 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009942,"Spannkopf SK 125 BZ 35,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=35 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009943,"Spannkopf SK 125 BZ 36,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=36 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009944,"Spannkopf SK 125 BZ 37,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=37 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009945,"Spannkopf SK 125 BZ 38,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=38 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009946,"Spannkopf SK 125 BZ 39,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=39 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009947,"Spannkopf SK 125 BZ 40,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=40 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009948,"Spannkopf SK 125 BZ 41,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=41 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009949,"Spannkopf SK 125 BZ 42,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=42 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009950,"Spannkopf SK 125 BZ 43,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=43 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009951,"Spannkopf SK 125 BZ 44,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=44 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009952,"Spannkopf SK 125 BZ 45,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=45 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009953,"Spannkopf SK 125 BZ 46,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=46 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
10009954,"Spannkopf SK 125 BZ 47,00 skt",Spannelemente > Spannköpfe > RD > Für Rohteilspannung,online = Verkaufsfreigabe,False,Baugröße=125; Schlüsselweite=47 mm; Gesamtlänge=67 mm; Besonderheit=verkürzter Vorbau; Profil=sechskant; Abstufung=1 mm; Art der Riffelung=Querrillen; Baureihe=RD
